subject_id,gender,height_cm,chest,waist,hip
6dgaZt1ui9mX2B_vimJ5yfk9S1jGnYvmLavPlN3bWDE,male,171.5,96.61756896972656,79.18302917480469,95.99039459228516
soXWSXWzuNg6DNTf3hkD4MDkxGtFx-78TcSQW-9HcC8,female,160.0,81.68876647949219,71.55746459960938,92.44108581542967
OqLpAk-EBo2DigLIIYoSlGrjDjh-RTYpCfUDAyV12Iw,male,168.15,97.96258544921876,82.99440002441406,90.00938415527344
u-19n5ZqWqhr06xLR-DOLpXuTZ45cUnyQKTNCI5HuYk,female,159.75,87.24678802490234,76.18599700927734,95.4103775024414
1nSApcOD6a09iy7U6DOEzyGvDHe9c6-z2lrg56PkEww,male,172.0,96.72265625,81.01721954345703,94.35323333740234
Q8EWvJHo7ZjvwLJNpaJxCxZAky0rrnvcmYsTvGSOPFg,female,155.0,85.87802124023438,74.47522735595703,92.9798812866211
7VkUDq6eoe2eyJvVoFzQ4kvNuwMADp2pfZ_sJjy1GAI,male,182.0,97.3193817138672,85.38241577148438,101.99728393554688
RepVnNXP8Ro--nW_dI7-Mzee4h7Uz7Zm2iQjOdl50Q0,male,182.0,101.49449920654295,85.10456848144531,100.12631225585938
aKB0RnP0mTI3AsASzVPKhsZqvkJrAFVqcTwXTCCWojU,male,166.5,99.13711547851562,89.74411010742188,98.80564880371094
ROnYLg06pCSJ47L9kbpeqFAMv8uY2SC0csYHqPwlvUI,male,167.7,91.87928771972656,84.79008483886719,96.77246856689452
XEZADDKDBLJGE2CnGdVG5VddU29ffGpipjQ5QCUyMtc,male,186.2,93.98403930664062,86.28472137451172,102.0723876953125
OxK_g9JOUf-B_yRb4AQliy76liI7Zz3uhIW8dbpOTQw,male,168.8,96.67830657958984,79.4188003540039,93.30184173583984
8295UeA_WBf3kSL6aaOPEdzqyYybkjMWPlgOy26WnE8,female,156.7,98.6808090209961,77.80232238769531,93.23550415039062
qj0NOy4kSIpFvObGgE8skb1QToexAhxbWYMp1-UVgX8,female,161.5,87.60517883300781,73.44239044189453,97.64151763916016
K5Qvjusxmth2q7VH-3aw1m0DzCU3KUZbcXIl3SAIdaU,male,163.9,92.78953552246094,79.59354400634766,90.37329864501952
HzrSqvrAMyVOWeRXPyWhFSSXoRnsCNpdNHbl-RW1o5Q,female,165.8,95.38845825195312,75.3985366821289,91.71932983398438
lboDkkqmFWE6Hd7B441lqe_tT2edIVK71nk-nuYJ_CA,male,172.5,107.89974975585938,89.41615295410156,92.3523941040039
DCmj2JmoHv4tUSv4DJVwagjX6xlF7R_HOPVY_qLDciM,female,154.1,90.3059310913086,82.00201416015625,94.27452850341795
G0JQDSEOFc82uzcGLgqG8w9ILqIp4Ue43akzOWs-KJ0,male,170.5,95.38575744628906,82.38954162597656,95.30094909667967
SqTmoUOeRjG1RbZSxonfRdS_8B1Voibyz8Xfwl2JoUk,female,155.0,83.81597137451172,72.83650970458984,97.4147491455078
XamuJRfS7TbUL9xuzcC8WPJd0bcYi0IL58BCQN8JYZY,male,180.0,102.39165496826172,87.84046173095703,99.01287841796876
AgS48Otp4jBlbXCuMT4yzzXXIQprRt0tzGYCI6cJ1FA,female,168.0,88.0973129272461,74.11390686035156,93.37488555908205
MDqQHenu2xxbf_I4_Uo5YARw9wxHCXDSQKgC3ZWHyBM,female,162.5,87.2220230102539,80.7962646484375,97.56449127197266
j5ZQTc3egpjSyxfrcbPk7BrH4xBHq_obmQYR6URiBWU,male,166.0,95.40863037109376,81.24819946289062,94.34373474121094
KUNSraIYDWHRcL691_W2GTTD0xKejJUyZHVqdQyezaM,female,171.5,96.56730651855467,82.4214859008789,95.13399505615234
gAFJ_eBlTPO1L3oJ8cwt6BjuTI2yYCbLZmDvT5wn9LE,female,156.0,82.54412841796875,70.0772933959961,87.77587890625
CQTWLTURUfrFSLu817NgNE1iiCTWgrsWsRxz4ZU61-k,male,179.0,96.90419006347656,88.63838195800781,101.48500061035156
gvFN9-oZ1kTVAlIyBYj0VsEMgoW6NojEmFUY1cB83lQ,female,154.5,89.7815933227539,74.87965393066406,95.83638763427734
VF9pumeaSDFTvECpCCUuDxIBHBxSJo4RBKSD_rdK3xI,female,157.5,91.65520477294922,71.24471282958984,94.23329162597656
KfJBoub1UVszSENTWNIsagcvwmOw2kit8FlHE6vdDgQ,male,169.0,94.22806549072266,85.55047607421875,98.20768737792967
XQ9oTSilzfX8uWF7Rag31Id5EpP8gwWa0S2VV9Zqu44,male,180.1,98.6700668334961,79.10535430908203,97.43770599365234
h9Iv8yUNjdiBTby36_NmjHc9e1y_bo2R34lgZW7EVOw,male,189.0,105.2278289794922,90.16268157958984,104.1686019897461
d1WLDI3NCUrqzgXr5gPLsIQAsnllGwuegVQZHJENrTA,male,174.5,95.67894744873048,83.48385620117188,98.78521728515624
THUIi-yI_DMbICZ5Y5MQkdUrNBlEn1rP7WoVbMOk10U,male,177.375,95.17359161376952,84.98155975341797,99.62918090820312
6U7cdxwjQPZ8HMX3IQ66wLplGicALdww5a9S3WBNtpA,female,168.0,91.7708969116211,80.41810607910156,96.49005889892578
Ui_Dpv3jMApR72n2QtS3X1QSc5yCx6Sx9J0V76Yt5zQ,male,168.5,101.78761291503906,82.01936340332031,96.11660766601562
L5hyLcjEUehth3dkw0b_hcjI6YWRayLrwwg9Cv2G7Fg,female,171.0,92.9739990234375,77.29410552978516,94.53833770751952
1KHGLs9WZ5DC5OlRtIIaOS8al8ZWyNHaceOQAoQOY30,male,158.5,94.42191314697266,78.93727111816406,95.7269058227539
8rkvskkBe0lcgqJ3wjmSKgoGIAz5GCebM_AlE3W1nh0,male,172.5,95.4779281616211,79.89774322509766,93.1422119140625
MOqbYtj3KR1NJkIQUzq-XXifDNs8yYgBo684NtXOzzo,male,180.5,96.70602416992188,82.65168762207031,95.22126770019533
5KBMhpOPpkOVbNI4EHFH3PUodOyCzhEH2GqT9SlX9JQ,male,177.4,96.93595123291016,88.29352569580078,102.1968002319336
gz_EHhI5Chmv0cZhqr2LV4h7hWIFSBFVml9Nbd58qxM,male,177.0,100.10407257080078,86.96808624267578,96.99787902832033
m2Z2lux39g4KvRFrEB5ZT93C6Z2l6ZiXUDnVqL3JDR0,female,155.1,91.22197723388672,78.72940826416016,94.73367309570312
zaGYbH8QUOj6VhRSv2ibTYSKUZ05kNNObVcy3GTtOsQ,female,174.5,88.783203125,75.16429138183594,98.00054931640624
ZSmcI_WiuLj6K1aLNTy0YGyMx64G1CtARXwhwYwVhNg,male,171.5,96.9364776611328,79.159423828125,95.47513580322266
IhDJdQLAqc7iFAtk1w3TvnMiaZViF2KeqrZ2-Kul0Ks,female,159.0,93.66424560546876,74.60575866699219,92.45977783203124
iAId7twJViYUsBFd2uVqfBelqyHlDID2sG1XfGguFHw,female,159.9,88.20225524902344,77.05923461914062,90.06080627441406
cW9CuaPVbwpK3I1tAfdxvXBqVxfqOng7igmvP1zVy-M,male,175.5,97.67375183105467,82.44005584716797,93.17115783691406
mbIqw88mdJ0jLoDKoLWng-VdsE3YW3oncjIckgb9dsk,male,178.5,95.52350616455078,84.92906951904297,101.51712036132812
9yk82zvknWTdeY72Mgr_csskhndqyfHzVO2-VLe9WRI,male,183.5,97.49954223632812,82.37335968017578,99.07917022705078
5Sa-DtWIegdnuFlkBMNWXCAiuLX9ghXrmsULAkjPSGA,male,166.5,95.76692962646484,85.6599349975586,92.02507781982422
4V5t1ip62IcSKtuK7qkTrk1d0nDXVf2qVARD7g_SNI4,female,161.9,86.01060485839844,76.76567840576172,93.90637969970705
oqyH_veC46ItEB8qeSDlvqg4-GdVD74zXF5Ntiqju_c,male,184.5,106.0373306274414,85.81415557861328,99.18981170654295
VZOdwErQEssn2GRi01V-Co76MIZb7JUCjyshSGFvTyI,female,166.5,94.07234191894533,79.09170532226562,93.79834747314452
tkPLFpLLTXN1pQHJLlKRp9ei3qB-rlFviG-8NlZux6c,female,165.0,89.5998764038086,75.23884582519531,94.0503158569336
UjvZMasZoqSqVVnhakbHto4-ofRI8W2Pje-D-5NcuHI,male,189.0,101.62635803222656,87.03253936767578,100.8714370727539
G2--3a1ZbnW54xZrzDhQDiV0ykwTVJPyaXDJqjk77og,female,170.6,91.65686798095705,77.88521575927734,99.96387481689452
WONQcdsVSwAdOGdbQ6TwU4Mu2vHCr3To_k1lFiQn7Sk,male,171.25,94.3235092163086,77.25737762451172,94.6805419921875
R_Xg4Nh-OYq6AJspZUtA0VXq04NHInTcUqlNXvVr1iE,female,167.8,89.07584381103516,80.63896179199219,98.04010009765624
CWZecj-GK2oAetSPilVojUOpcl48oPc6aVuYNJqJ0fI,male,171.0,97.78009033203124,83.83642578125,97.81319427490234
D9g9ZKidKB3GRGYojp9GbcTQaZ3OgzV8uwYu9Y28OwQ,male,166.0,97.63096618652344,81.22826385498047,93.15283203125
3hxEud0tYwP-4mOjVE_crG2lF3BeamokMusciuCtXEM,male,177.5,94.55291748046876,90.09456634521484,100.52732849121094
o-_gWQyCnze7uTFo_sg8XmTniRktMdxB4P0EGtKaMY8,female,163.5,94.1075439453125,79.25935363769531,94.97872161865234
27fgXorDJPfXnx9zZsB9ZKNwkIY9dUPGaGFaLKX4nKc,female,152.5,83.31199645996094,67.42786407470703,90.30299377441406
33kQep-kt5ANgw-ZuhiXxYHHKj9EgooiTmgbFXAxp5M,female,162.5,90.97679901123048,79.01925659179688,95.49356079101562
qdsEw-Dvb_xmFa6q7s-GuqdxNzWLX7xR7e3PQfehp4o,female,166.5,85.1712875366211,73.85126495361328,90.24595642089844
c_1UDas9yf7FqgqP9DCFj-eLe7xzmCro_DUwx51MaD4,male,170.0,96.05748748779295,85.24939727783203,99.97779846191406
inY_mR33JNY4yJzJZ5xwZfjlkUYiS9ZzFQ7VKbxGuA4,male,174.75,94.59127807617188,80.1778335571289,95.66463470458984
eobh4GkSZqjIfsl2yotyzV-BA3p6VSbviGaSzeRTmZ4,male,181.0,103.73226928710938,87.1617431640625,101.29270935058594
ahT7MEennmiPiDIj0sLEf1_dsYkz2sNdiHVxaYAClRM,female,161.5,83.41207122802734,73.90848541259766,92.7048568725586
9zd0Z9boKUq9SD_wczvUvpYqyEu_fSMDqi6lrDgXhXA,male,157.5,95.29908752441406,85.42781066894531,92.65966796875
hlYBLwY-wUvLCWi6fGccF18xQgfPH6O55mBqbjlNjL0,female,159.0,95.59260559082033,73.42729949951172,93.87702178955078
LrpfNxN21F9xcxqSlyJZf0U8AMbWmV16j8m2andBg-Y,male,177.5,96.98098754882812,79.61731719970703,96.0041961669922
dmaVWureMDf6zGzvuffPz9SCsgwxBEXj17dfX6-ilJg,male,176.5,96.4324951171875,90.18863677978516,100.28240966796876
3X2oFHWpo2HTanPioa17vmopeDM_yVI6_CW5fAaQoqU,male,195.0,98.10608673095705,93.58918762207033,106.73323822021484
W2V7D9jBYEP2HOxd90RBHhoOYhg7U2aijsvn1YJuWKA,female,164.3,86.74423217773438,74.88188934326172,95.7338638305664
ZhiRUMDjqw1Ngth9OVvEs3Ww5a0DePs8Red70zbdt8s,female,164.0,88.39566040039062,79.73102569580078,92.23033142089844
Z_xb49kf5Jbvtr-nRI05H6-6bRk7LeY3ooxRwUkcmTc,male,180.0,102.80414581298828,89.81036376953125,100.29595184326172
qsGuLS0t2DexoLPkV8YHaP83ZOSZRpFyk19opV6sfrQ,male,189.0,100.38709259033205,98.37808227539062,103.34417724609376
g9j8ZQyw5DBZuJAB5unfmqJDFczHNCsOvSMI1LdWaOU,female,172.0,84.92212677001953,76.23271942138672,94.69231414794922
GNebjaYXMV8QAquMJ9OpnRBgjYs51iK222J87fnAzYg,male,175.0,99.13843536376952,80.46995544433594,98.56783294677734
4gzhVdluq4GEahFOrrRVLFhPRtaCNe6TRS0xydt5czg,female,158.5,83.4017333984375,71.7653579711914,90.63597106933594
XQPQgHelREBwnQgFtuYTglK4y1O-uOrnV_XD7c4OfoQ,female,164.0,88.63835906982422,77.20844268798828,97.31080627441406
PmWdX9mWtv6pOPuX7h0jfjLFLxlbiA7-5BonJDLNV5M,male,172.1,91.40436553955078,71.56597137451172,91.63851928710938
AhtPy8eUpV2vcLu0n2Ml3Tli0oyLRJqXybWmMsm6i48,female,176.5,92.07781982421876,76.88734436035156,98.10911560058594
wI9uiIebpGwG8SPPz4OvQbeNmnjoo9usVaFVBmE77KQ,female,166.9,83.46874237060547,73.6676254272461,94.65206909179688
o22WPLRUOVf1tlPThlczPc5xAAx1WMdRP-Xn_MhHUGI,male,184.5,99.0880889892578,83.16023254394531,100.86541748046876
1-Z2ZgpojmGFUzkcCbcse4YJKzOIF6LNchJsfy6laU4,female,160.0,82.40026092529297,71.39347839355469,91.83966827392578
Y_xxkYPv18Sja73N2MQ0jDOxFRHMiZsTrIZ6t5xuiec,female,157.15,82.89022827148438,70.2288589477539,95.21438598632812
AzRuQb4fUNeZNDybxcByCOcHQzN8BPYoOacSIuE50fQ,male,172.0,94.0087432861328,83.47836303710938,93.53609466552734
nMMHWDost2iUl31BLvWh4NSJXHyJYOwmCtahSJmyiSI,female,165.3,89.54290008544922,72.55918884277344,90.5453109741211
DO150kWLqQFZY4oWd07i0jg7BCyn-2CVxybcFrkRJok,male,174.75,94.11803436279295,78.79129791259766,95.2711944580078
ls9fUnK1573pT7Fyf45tVpKpCusT2RsB8UyhMmloWSs,female,155.8,91.84040069580078,75.8819351196289,92.84771728515624
ZrQbO5vCwItzIUPEaYJqmF4u5hKFJQpsMU3w2d4l0og,male,171.0,97.57564544677734,79.8189926147461,95.4428253173828
5rSctrSuzwYcwlosuroM6rtJGcvbPcxme9ZOuJwx2Ps,female,156.0,85.80509948730469,71.61743927001953,89.18690490722656
Mb3jqMAc-x1zRUhGxkpbGYT-zSWg4PPvzVTWtPamncU,female,165.25,92.90746307373048,75.11882019042969,90.63623809814452
vTUMTWfXk8YXmiaksxKYyFQNIi0ThhUPaIoydVb21cY,male,175.0,95.31343841552734,79.59796905517578,98.88566589355467
7orpzgW2VdIPb7Fo7K4RGK-V3AtRdgQdr8XhxuJyinQ,male,173.5,96.47369384765624,91.42251586914062,97.62259674072266
tyssJGCMBYb9oc9HA0srm3Wn-pmvkuZcYOwGJZ-QTxU,female,159.0,84.5943603515625,77.88093566894531,94.34422302246094
okmi0_4jJE4x4oUzQGWqaUr7qAXVZmr0M0sWv-wRfCw,female,156.25,83.5262451171875,72.32202911376953,90.22814178466795
ARfS_g_SLShf-MC6iRRcqbVYLj8XcaIMC0f1HHttn1Q,female,165.0,95.23186492919922,81.78768157958984,92.56550598144533
wJ6EIiaq6fF357kTbqLVwrFTMl8jXk0rjW4MUbmJDX0,female,164.3,91.04907989501952,75.66987609863281,94.08495330810548
W3FOvAMFzRvX69f3yEiJx9I9ZfTBVn1258um2EFnZeQ,female,157.1,93.50660705566406,82.76573944091797,93.92298126220705
KY1Q2Nc-yvVUEAKwvMMmeuQrSkSgRsQJODlxSLIncyE,male,176.0,101.49746704101562,76.59136962890625,94.01927185058594
TfE6yAvo7J83eJR47_Iv9O-elKbAPbvCbsEykF-GyoI,male,176.0,97.9005355834961,80.82500457763672,94.65840911865234
99rCWDsiu7BmmWXnf7NmjfD2FXdXJBHckHavK5uW9hM,female,159.5,91.53274536132812,73.95664978027344,98.44048309326172
C9u3gdyg9GeVZrIz7xVpD9lKdhg1AKmCuML3iVjJxs8,male,182.0,103.74070739746094,84.47333526611328,100.21829223632812
gFbNzyPb2KlCUleWkbVt6EJPfHih0db8IM98FlbN3VU,female,175.0,95.20281982421876,79.90411376953125,92.41814422607422
9Jcfu5TiBNhAQuyvzg-vEbQrKnq90fAEKiS4iY8sS4I,male,172.1,93.64445495605467,77.27458953857422,94.80999755859376
6MP7BRnpZvShtyTR6BH1pHChF47m7ePY1qc1SVTzdOs,female,163.0,87.84442901611328,76.95565032958984,97.65155792236328
75Z2zBnXoiRnHPGOtP6cFY6FYYeY7k8Tyh_mg6UOMCA,male,179.0,91.91341400146484,81.7974624633789,100.1913070678711
iZp1TSwjH76ryDe4NzXD3zZYZ_KDqkTP6MRqBLslvrI,female,153.15,92.61638641357422,81.21414947509766,94.15436553955078
9mPdGPLxTxIMgWJUqKBGAxM5MkQW1U-W4Lja23hvvwU,female,166.0,95.29169464111328,77.40339660644531,97.69303894042967
3aHFd4mFwyX39yx0F0TkXJ6UozmoLUnbf_Zlv7ARHAU,female,179.0,90.74156951904295,79.85150909423828,100.80683135986328
6hQEpAyrUfCQudE4eKvFP1w_0VuqsO3PeA4xnmk_fhA,male,169.2,94.6028289794922,76.61041259765625,93.9564971923828
5Li2x2DhznZOejXxWW2A17_zLn3imkjLXfa5WzvIeUE,male,171.75,100.8128433227539,83.24557495117188,95.10137939453124
NRix4qIfHXJwy9P3neEGfvsHPAmqyGbqdV8GnbE5Tus,male,176.5,96.19580841064452,98.63125610351562,102.49885559082033
r_M-e-dMjS9OIngF7UjeJnmTDwuFUh-8Qdfz1B-W7X8,male,180.25,97.31525421142578,83.3588638305664,97.22218322753906
R8TAI3oDN4eue22DWUjf6d5aU1hYX4gK1FnF5-F1CtA,male,172.5,96.6936492919922,84.11102294921875,96.42432403564452
5hTWxBMgZSl6g3hTr1NOoyNhQ62tuBr_Zvrqbp59UgA,male,162.5,98.14356231689452,89.72915649414062,96.23238372802734
oS_C1MttlvoWAwgApjtE5SKqUsaolFgKCOnaqaBlijY,male,159.2,92.95562744140624,81.62530517578125,93.36988830566406
9WoMeNOm2dWQm-674WB9tuwuzbdBMsQja7XA2JgR4ck,male,197.2,98.46625518798828,92.68612670898438,106.95289611816406
4ETJJKC9HNKcvTvC-u5DrkNO9ia7tsMZdnpvVuU2kmc,female,169.0,89.69903564453125,74.9278793334961,95.60244750976562
qeRW33RGf_zYM3td6IuiK2CDD_9-kpNG12W6DWZ991A,male,173.0,89.89898681640625,77.62297821044922,94.0628433227539
KrH7eR84pfuQ6Ltqaz9Y56lZZfl3veVlIsUHfyNLGs8,male,170.25,93.68158721923828,80.81238555908203,95.65784454345705
SU8ajtC4J0BylhJPVO6XHvhNND-cN0bNSyioea-I1r8,male,189.3,101.7677001953125,84.07292938232422,99.06495666503906
jdzOAe8rM_L8GfeiqwYr9xgWfIuoC7G6TmENCBf1xvU,female,164.8,94.18579864501952,79.44340515136719,93.99867248535156
8rXP3LvC1O-XRy-r_RvlCDR_6TSdtYQKaDfL3J8ZCsA,female,161.5,86.04784393310547,76.47454071044922,91.91413879394533
ZhsVRzpaQ-Y5NcohSeh2fzSisfrk4RquaSLNy3FZxXw,male,178.5,103.49413299560548,83.31637573242188,95.42479705810548
igR2UxyMOcZV8E2hxoVHsrJDwGEv4mOPcIYYL8kgCA0,female,167.9,81.10323333740234,70.69828033447266,91.6952667236328
jdhg9PKmWBxkNy650MTXu772t02kM12qnAqhuVe8vKc,male,179.5,97.63436889648438,82.01284790039062,98.89564514160156
eeu2YVfRnEjO9xiVJcnfdYoBq9PQnhywDYR6jE3iuWw,female,157.0,92.22139739990234,77.07786560058594,91.75626373291016
VWGaeW4ZpPs6vpLJuTm5F31ZTiy6uytwHmWmwPx2fF0,male,168.0,94.04485321044922,78.99542236328125,89.4644775390625
t_z08NlVzfrSwudfkajr6oQ6Ba2O4h6Xy31nB_12220,male,170.2,89.27678680419922,76.69352722167969,93.24427795410156
lUxLaupdCSzNw8q4fe14GroR2HfT3VHUrsgXRzrxlTo,female,156.5,88.06958770751953,74.48059844970703,94.0302505493164
P7PpDV6HKTYXWgAL-1kAoYYPIrFdsoOAa8Xl7rfXUWI,male,188.0,102.2090835571289,87.96160125732422,100.31736755371094
dx4U9AbZLiHj6R0G_NVAZDWQyZYuhiR7AstECCFnlSs,female,160.5,94.94503784179688,78.20207214355469,93.5940933227539
ZBxQIUTRT9IZJ2O5m306CNiiM4hbKU3YtdHVfzOyfko,male,180.5,95.60110473632812,82.18189239501953,95.78246307373048
FwAVG7nOPd6T1uCC4QKtEfaDCf9KzAoZatrGs55pMFY,female,149.7,85.15540313720703,70.45189666748047,89.69692993164062
IaTbCFs4sdnWmB8bXOiGcUq55LAW3OvrB4QCGvpVjMU,female,174.2,91.08834075927734,80.48578643798828,96.85829162597656
xnQIR5LnabjOmeUaRTnWw5ZrUNFbPAdXtagrBEqeDcE,male,180.5,99.39224243164062,83.44312286376953,94.12247467041016
l5EVWtfrpHCHEhPFyIVQ4ukpQPaWTCD4A8xKKWVC_-0,female,167.45,83.55033111572266,70.98445129394531,93.9344711303711
Bw2PyLbuifFyXit6r_6EbyOjNAHUYU6pi1NpbF5_Xnk,male,176.5,103.09366607666016,92.43561553955078,99.71554565429688
OuqGc3iTumHR0ki5YB_FgsSlcIE4r70wUppri1uf9HI,female,163.2,90.18434143066406,80.05665588378906,94.85208129882812
srU1eubj5ULw4Y7MtBKwsu2tWtaUfME6nFF6iczt9hM,female,162.5,93.1029281616211,77.6559066772461,96.4105987548828
o8_091aPCfhmP8-DLu5nr5RXd-uGjUUZSX7Bqj-DcIA,female,170.4,93.49269104003906,83.70604705810547,100.58313751220705
mS42ublMqtTjVWM-sw8on9NbezTgnSeBQSqv7IXUOss,female,156.5,97.90145874023438,82.11316680908203,91.61695098876952
2t8xZI505mJw9HCHclITVY-r_VodvW6VubTwdxOihTc,male,171.3,95.11683654785156,78.4588851928711,92.61956787109376
fXGd__IePZib86LwRbqUjSqYohYbZ0-AVQHIM-NVhI0,female,165.0,86.42533111572266,77.3415756225586,94.7502212524414
xUJD6pwIk3G3gwoDJV04spXq6fmrbl1jdbowhPrYk8k,male,177.5,96.6128158569336,81.8359146118164,99.52635955810548
fvqectXDzHYCNvs7Qe0MbuYcppwMaAzkcNTbJlrVHDk,female,168.5,85.3958511352539,75.83552551269531,97.76620483398438
3fV__g7Y3uKSeOKgi9SPbbas0V0kidmnE4S4CB4itII,male,161.6,92.88772583007812,76.04280090332031,94.36646270751952
wzwVXZAO8tOG3nnjGoThbsv99F8lsarVgpB_bXMiTo4,male,173.9,98.67379760742188,78.80526733398438,93.40372467041016
oMB3E-44PX48RlnlBdI5NDIZr6gNJHUvT_ttGa6SGi0,male,173.1,98.48477172851562,79.95170593261719,95.75333404541016
R1D_E6s-GP4mOhzN9yvgHcF-8vXl9GVKmbq1XL_g5_o,female,160.6,86.00606536865234,77.12940979003906,92.85546112060548
7BFmq1CW-D96zSoH5-BbWCD0yYxDoQBXGFUMIOVzqsM,male,169.5,97.4301300048828,88.55131530761719,93.81643676757812
hmYxW39dKkjA6Un1wW5rzTdlT-pfUWyHwnAzQuDRZ5o,female,164.5,87.44931030273438,76.52101135253906,97.91728973388672
pencMfrIHPxVhUCSU46MG-GTnQQ2Wi7TADySsumy80E,female,167.5,89.01689910888672,75.05596160888672,98.91060638427734
ar1ZBYi08jgVt4YXjcmSLIyjF8WrnbPa6z4ANSX5KAg,male,164.75,99.32238006591795,79.6445083618164,93.03814697265624
GtQ9gP3Za_ZIVIfW-ZMOlEQIafEsUG0g-1U2UbnnD0A,male,174.0,100.06362915039062,91.64586639404295,100.26116943359376
bPt8_7wDTzCAdQrWWxgdyMntD60mmdc0K5qKNu8RR7o,female,162.2,90.45177459716795,77.26161193847656,94.48253631591795
blo8SH72yux-Yb9SmnP4WcN_94yo9OwgUZLxhb6lyOg,male,175.1,101.16633605957033,87.63758850097656,97.02408599853516
vNlwWGtfiLjEZWc0BgWoeM6Bcbr6ZtdORMQSCuEovfI,female,165.75,88.12205505371094,78.19837188720703,98.2566909790039
vPGGI_Lz5wep4ejoZaE88tytVmP1T_qOEZNtcjmxwT4,female,164.2,89.85311889648438,75.88939666748047,93.7995376586914
IR9AoadLFZ8kAWZ6HWZAC_RTvMzMnqb8NnRZDUHIA6Y,male,177.4,97.98523712158205,87.01386260986328,99.56047058105467
zmRG_1E_Nn8ySy4abP899E_O-HTwWNDrt0Me4kyaRm4,male,163.9,93.4004135131836,81.36132049560547,96.18926239013672
taY0el3_XhjW7ijwqSr1qz5BLr32IGP4RnWVV54M6mw,female,161.2,87.17256927490234,73.3738784790039,90.10991668701172
wTawr8HsdMVLaNEu2ZOTHUIRFivR018bEUH54zGumB8,male,185.0,98.95415496826172,86.58818054199219,101.48760986328124
4OGlvdnKlkPp7rdGBvsR8jUAkKOQ2i9UZ90mbqjIBss,male,196.0,107.18971252441406,90.9327392578125,104.08235931396484
AjjB843zmMmQX4CfAu_mdS4mOj005W6mZjJzguc10Xo,male,178.8,97.54702758789062,86.97792053222656,97.04307556152344
kpJsMMDnIW0Iw7oC5zZySsWphjLg40e1PQodDo2j_1U,female,158.6,87.81676483154297,75.94095611572266,91.73931121826172
CBvOOoEpsIew33mjzFH5NNwXsq88i3SjVq5Hwj83vw8,male,186.0,105.34912109375,86.88056182861328,99.35647583007812
MyfWZFbdaoAyalT_KRfL_POdoeNK5jBv71Dq2iP2Kno,female,165.0,88.24175262451172,76.90975189208984,93.3925323486328
xVVI5tmT-bXqckfISkHkOJJRxYvEMcoifHlX6gYmDnA,male,169.0,96.60286712646484,82.34439086914062,95.44379425048828
KBUxJlqCTBFlf0CqseleLcojg9FJH4ZwOQpLLQElx1Q,male,173.5,99.08667755126952,89.65813446044922,97.57946014404295
96LtCRgHuVdWN4VIvc2STyiKSLUPLDAQx5GcgbOQXgA,female,173.0,84.9012222290039,76.0911636352539,94.34487915039062
hT5OLBkxFGOwz0k5698gB1lUhTpIkc_vHyBA8Ca1iZY,female,174.5,89.58679962158203,84.8788070678711,103.990966796875
CMPEl1j2-qA5LzX_y6_NgQ5dlvmYZule7DU0dwawvRE,male,186.5,98.66840362548828,80.13569641113281,97.06980895996094
WiLlmi5NWoSW3MbBNMNt7ZmBu-wivficyavg2i4ryhM,female,166.0,90.86917877197266,74.71552276611328,94.8000946044922
-gMnbkDTbXza9PMNAhyVL5xBmz4VZQU_7eNooMMvalk,female,182.0,93.89010620117188,81.50312042236328,98.17752838134766
4O8aBm6WqK4iZEWaVSE77na_BaO5FzaUWq8yTrb-hS4,female,171.5,87.691650390625,73.0081558227539,98.70677185058594
OEVYdNtZzji0-PRO4EFc_6Q_ValSmp9OOEMJylOUfOg,male,166.2,91.71793365478516,78.87883758544922,96.84162902832033
0dkJQu5l-VuhdjnK9sLKG4_uoOdje8saucJ-hKNZ6JA,male,168.0,95.82797241210938,84.59892272949219,95.76907348632812
59bc2765681516389ccf44f7,female,165.0,85.81626892089844,78.39317321777344,103.45597839355467
IkyccBea5QhAAGKh0beMSEPTd5dSn-mS0WrB89edmY8,female,175.5,93.52111053466795,83.29783630371094,96.08650970458984
9LOvmRMbqtYCq9Jtlup3dS7xmEidwjlTRwAFr489UF8,female,159.5,90.889404296875,77.72613525390625,93.59973907470705
uc1Re61ht1q4VOQ-3zxfqpcHB5S6a9Xv5Sba5zlfCus,female,160.7,83.17345428466797,74.12433624267578,91.12437438964844
oT7XIx-YigVXnuotaCPDB23dc_zQ6hb0UyWUf_Y2tnk,male,168.5,93.82801055908205,82.38199615478516,94.6272201538086
3O9btgqdy7RllKtquu5GJakJSzLCiZlK7mjps2nDB7s,female,167.4,88.46890258789062,76.02149200439453,95.24655151367188
H-BOQIk-p4BUA9aTSXwPPf32VpCrBRWxHaToTc0_oRQ,female,165.0,87.37149810791016,76.00860595703125,90.58439636230467
S9Nv2Cy4a9bOgizxQsboycFVmZZROIA22x4QwiRfPRE,male,180.5,96.57091522216795,83.11473083496094,94.83528900146484
fNCOPEb3eRNLm061I1hzsThiLSHHdsN6CYo1mqmjxjI,female,158.5,82.54508972167969,73.54761505126953,94.08645629882812
9PN2Hyak2W4F0gdWq0Lzcrm-GnEn99_8fKZCbiel4VI,male,173.0,90.52546691894533,79.49871063232422,96.41366577148438
59bc2767681516389ccf45fc,male,163.5,87.51315307617188,70.75334930419922,90.09490966796876
